onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
86.602	0.001	86603	Stimulus	S  7
87.205	0.001	87206	Stimulus	S  7
87.814	0.001	87815	Stimulus	S  7
88.422	0.001	88423	Stimulus	S  7
89.031	0.001	89032	Stimulus	S  7
89.634	0.001	89635	Stimulus	S  7
90.242	0.001	90243	Stimulus	S  7
90.85	0.001	90851	Stimulus	S  7
91.46	0.001	91461	Stimulus	S  7
92.069	0.001	92070	Stimulus	S  7
92.678	0.001	92679	Stimulus	S  7
93.284	0.001	93285	Stimulus	S  7
93.893	0.001	93894	Stimulus	S  7
94.496	0.001	94497	Stimulus	S  7
95.103	0.001	95104	Stimulus	S  7
95.711	0.001	95712	Stimulus	S  7
96.318	0.001	96319	Stimulus	S  7
96.928	0.001	96929	Stimulus	S  7
97.537	0.001	97538	Stimulus	S  7
98.144	0.001	98145	Stimulus	S  7
98.754	0.001	98755	Stimulus	S  7
99.364	0.001	99365	Stimulus	S  7
99.973	0.001	99974	Stimulus	S  7
100.582	0.001	100583	Stimulus	S  7
101.199	0.001	101200	Stimulus	S 27
107.23	0.001	107231	Stimulus	S 47
109.024	0.001	109025	Stimulus	S 67
109.643	0.001	109644	Stimulus	S127
110.35	0.001	110351	Stimulus	S127
111.154	0.001	111155	Stimulus	S127
111.716	0.001	111717	Stimulus	S127
112.333	0.001	112334	Stimulus	S 87
113.464	0.001	113465	Stimulus	S127
113.996	0.001	113997	Stimulus	S127
114.526	0.001	114527	Stimulus	S127
115.545	0.001	115546	Stimulus	S127
116.106	0.001	116107	Stimulus	S127
116.539	0.001	116540	Stimulus	S 87
117.64	0.001	117641	Stimulus	S127
118.139	0.001	118140	Stimulus	S127
118.651	0.001	118652	Stimulus	S127
120.439	0.001	120440	Stimulus	S 87
120.888	0.001	120889	Stimulus	S107
121.4	0.001	121401	Stimulus	S127
123.603	0.001	123604	Stimulus	S 87
124.183	0.001	124184	Stimulus	S127
124.793	0.001	124794	Stimulus	S127
127.499	0.001	127500	Stimulus	S 87
128.008	0.001	128009	Stimulus	S107
128.635	0.001	128636	Stimulus	S127
130.037	0.001	130038	Stimulus	S 87
130.566	0.001	130567	Stimulus	S107
133.161	0.001	133162	Stimulus	S127
133.715	0.001	133716	Stimulus	S107
134.258	0.001	134259	Stimulus	S127
135.572	0.001	135573	Stimulus	S 87
136.039	0.001	136040	Stimulus	S107
136.617	0.001	136618	Stimulus	S127
138.437	0.001	138438	Stimulus	S127
139.074	0.001	139075	Stimulus	S107
139.716	0.001	139717	Stimulus	S127
165.312	0.001	165313	Stimulus	S 87
165.906	0.001	165907	Stimulus	S107
166.573	0.001	166574	Stimulus	S 87
167.28	0.001	167281	Stimulus	S127
168.578	0.001	168579	Stimulus	S127
169.319	0.001	169320	Stimulus	S127
170.083	0.001	170084	Stimulus	S107
186.462	0.001	186463	Stimulus	S107
187.275	0.001	187276	Stimulus	S107
188.134	0.001	188135	Stimulus	S127
189.378	0.001	189379	Stimulus	S127
190.235	0.001	190236	Stimulus	S127
191.103	0.001	191104	Stimulus	S107
194.909	0.001	194910	Stimulus	S107
195.622	0.001	195623	Stimulus	S107
196.929	0.001	196930	Stimulus	S 87
198.155	0.001	198156	Stimulus	S107
199.176	0.001	199177	Stimulus	S127
200.098	0.001	200099	Stimulus	S107
203.189	0.001	203190	Stimulus	S107
203.977	0.001	203978	Stimulus	S107
205.371	0.001	205372	Stimulus	S 87
206.639	0.001	206640	Stimulus	S127
208.202	0.001	208203	Stimulus	S107
208.9	0.001	208901	Stimulus	S107
214.272	0.001	214273	Stimulus	S 87
215.427	0.001	215428	Stimulus	S107
216.568	0.001	216569	Stimulus	S127
220.677	0.001	220678	Stimulus	S107
221.871	0.001	221872	Stimulus	S107
222.86	0.001	222861	Stimulus	S107
225.288	0.001	225289	Stimulus	S127
233.931	0.001	233932	Stimulus	S107
234.645	0.001	234646	Stimulus	S127
235.385	0.001	235386	Stimulus	S 87
236.524	0.001	236525	Stimulus	S127
261.539	0.001	261540	Stimulus	S  4
261.947	0.001	261948	Stimulus	S  4
262.355	0.001	262356	Stimulus	S  4
262.764	0.001	262765	Stimulus	S  4
263.167	0.001	263168	Stimulus	S  4
263.574	0.001	263575	Stimulus	S  4
263.983	0.001	263984	Stimulus	S  4
264.391	0.001	264392	Stimulus	S  4
264.793	0.001	264794	Stimulus	S  4
265.194	0.001	265195	Stimulus	S  4
265.603	0.001	265604	Stimulus	S  4
266.006	0.001	266007	Stimulus	S  4
266.415	0.001	266416	Stimulus	S  4
266.824	0.001	266825	Stimulus	S  4
267.233	0.001	267234	Stimulus	S  4
267.636	0.001	267637	Stimulus	S  4
268.041	0.001	268042	Stimulus	S  4
268.45	0.001	268451	Stimulus	S  4
268.859	0.001	268860	Stimulus	S  4
269.266	0.001	269267	Stimulus	S  4
269.675	0.001	269676	Stimulus	S  4
270.084	0.001	270085	Stimulus	S  4
270.486	0.001	270487	Stimulus	S  4
270.895	0.001	270896	Stimulus	S  4
271.301	0.001	271302	Stimulus	S 24
271.405	0.001	271406	Stimulus	S124
272.526	0.001	272527	Stimulus	S104
272.945	0.001	272946	Stimulus	S104
273.342	0.001	273343	Stimulus	S124
273.847	0.001	273848	Stimulus	S124
274.282	0.001	274283	Stimulus	S124
274.693	0.001	274694	Stimulus	S124
275.503	0.001	275504	Stimulus	S 84
275.922	0.001	275923	Stimulus	S104
276.305	0.001	276306	Stimulus	S124
276.99	0.001	276991	Stimulus	S124
277.418	0.001	277419	Stimulus	S124
277.82	0.001	277821	Stimulus	S124
278.448	0.001	278449	Stimulus	S 84
278.843	0.001	278844	Stimulus	S104
279.255	0.001	279256	Stimulus	S124
279.834	0.001	279835	Stimulus	S124
280.778	0.001	280779	Stimulus	S124
281.235	0.001	281236	Stimulus	S124
282.071	0.001	282072	Stimulus	S 84
282.489	0.001	282490	Stimulus	S104
282.86	0.001	282861	Stimulus	S124
283.455	0.001	283456	Stimulus	S124
283.892	0.001	283893	Stimulus	S124
284.288	0.001	284289	Stimulus	S124
284.982	0.001	284983	Stimulus	S 84
285.405	0.001	285406	Stimulus	S104
285.817	0.001	285818	Stimulus	S124
286.329	0.001	286330	Stimulus	S124
286.739	0.001	286740	Stimulus	S124
287.161	0.001	287162	Stimulus	S124
287.904	0.001	287905	Stimulus	S 84
288.302	0.001	288303	Stimulus	S104
288.706	0.001	288707	Stimulus	S124
289.253	0.001	289254	Stimulus	S124
289.687	0.001	289688	Stimulus	S124
290.098	0.001	290099	Stimulus	S124
290.848	0.001	290849	Stimulus	S 84
291.277	0.001	291278	Stimulus	S104
291.688	0.001	291689	Stimulus	S124
292.452	0.001	292453	Stimulus	S124
292.929	0.001	292930	Stimulus	S124
293.348	0.001	293349	Stimulus	S124
294.113	0.001	294114	Stimulus	S 84
294.588	0.001	294589	Stimulus	S104
294.983	0.001	294984	Stimulus	S124
295.679	0.001	295680	Stimulus	S124
296.123	0.001	296124	Stimulus	S124
296.549	0.001	296550	Stimulus	S124
297.36	0.001	297361	Stimulus	S 84
297.755	0.001	297756	Stimulus	S104
298.165	0.001	298166	Stimulus	S124
298.993	0.001	298994	Stimulus	S124
299.43	0.001	299431	Stimulus	S124
299.92	0.001	299921	Stimulus	S104
300.85	0.001	300851	Stimulus	S104
301.312	0.001	301313	Stimulus	S104
301.802	0.001	301803	Stimulus	S 84
302.652	0.001	302653	Stimulus	S104
303.112	0.001	303113	Stimulus	S104
303.633	0.001	303634	Stimulus	S124
304.518	0.001	304519	Stimulus	S104
304.985	0.001	304986	Stimulus	S104
305.452	0.001	305453	Stimulus	S124
306.416	0.001	306417	Stimulus	S 84
306.953	0.001	306954	Stimulus	S104
307.446	0.001	307447	Stimulus	S124
308.472	0.001	308473	Stimulus	S104
308.946	0.001	308947	Stimulus	S104
309.438	0.001	309439	Stimulus	S 84
310.225	0.001	310226	Stimulus	S 84
310.7	0.001	310701	Stimulus	S104
363.051	0.001	363052	Stimulus	S  5
363.653	0.001	363654	Stimulus	S  5
364.259	0.001	364260	Stimulus	S  5
364.867	0.001	364868	Stimulus	S  5
365.476	0.001	365477	Stimulus	S  5
366.085	0.001	366086	Stimulus	S  5
366.694	0.001	366695	Stimulus	S  5
367.304	0.001	367305	Stimulus	S  5
367.914	0.001	367915	Stimulus	S  5
368.524	0.001	368525	Stimulus	S  5
369.127	0.001	369128	Stimulus	S  5
369.734	0.001	369735	Stimulus	S  5
370.344	0.001	370345	Stimulus	S  5
370.953	0.001	370954	Stimulus	S  5
371.562	0.001	371563	Stimulus	S  5
372.169	0.001	372170	Stimulus	S  5
372.776	0.001	372777	Stimulus	S  5
373.384	0.001	373385	Stimulus	S  5
373.987	0.001	373988	Stimulus	S  5
374.595	0.001	374596	Stimulus	S  5
