blockLoop_thisRepN	trialLoop_thisRepN	trigger	firstKey	readyKey_corr	readyKey_rt	targetKey	blockType	margin	outcome	trialResp_keys	trialResp_corr	trialResp_rt
0	60	87	n/a	n/a	n/a	f	7	0.12	2	f	1	0.7145554567687213
0	61	107	n/a	n/a	n/a	f	7	0.13	1	f	1	0.7192732421681285
0	62	87	n/a	n/a	n/a	j	7	0.12	2	j	1	0.7013808386400342
0	63	107	n/a	n/a	n/a	f	7	0.13	1	f	1	0.6811435129493475
0	64	87	n/a	n/a	n/a	f	7	0.12	1	f	1	0.663454954046756
0	65	87	n/a	n/a	n/a	f	7	0.11	1	f	1	0.683987355325371
0	66	87	n/a	n/a	n/a	f	7	0.1	2	f	1	0.6884696506895125
0	67	107	n/a	n/a	n/a	f	7	0.11	1	f	1	0.7232777145691216
0	68	87	n/a	n/a	n/a	j	7	0.1	2	j	1	0.6803811634890735
0	69	107	n/a	n/a	n/a	f	7	0.11	1	f	1	0.6861002091318369
0	70	87	n/a	n/a	n/a	f	7	0.1	1	f	1	0.6594328051432967
0	71	87	n/a	n/a	n/a	f	7	0.09000000000000002	1	j	0	0.790205093100667
1	0	128	j	1	2.198363942094147	j	8	0.1	2	j	1	0.9054105142131448
1	1	108	n/a	n/a	n/a	j	8	0.11	2	j	1	0.6210211147554219
1	2	108	n/a	n/a	n/a	f	8	0.12	1	f	1	0.7385763055644929
1	3	88	n/a	n/a	n/a	j	8	0.11	2	j	1	0.536635251250118
1	4	108	n/a	n/a	n/a	j	8	0.12	1	j	1	0.5721820015460253
1	5	88	n/a	n/a	n/a	j	8	0.11	1	j	1	0.5767372814007103
1	6	88	n/a	n/a	n/a	j	8	0.1	1	j	1	0.5894788368605077
1	7	88	n/a	n/a	n/a	j	8	0.09000000000000001	1	j	1	0.5724243340082467
1	8	88	n/a	n/a	n/a	f	8	0.08000000000000002	1	f	1	0.5712257856503129
1	9	88	n/a	n/a	n/a	j	8	0.07000000000000002	1	j	1	0.5583519455976784
1	10	88	n/a	n/a	n/a	j	8	0.06000000000000002	1	j	1	0.5423274976201355
1	11	88	n/a	n/a	n/a	j	8	0.05000000000000002	1	j	1	0.5551217962056398
1	12	88	n/a	n/a	n/a	j	8	0.04000000000000001	1	j	1	0.5453098975121975
1	13	88	n/a	n/a	n/a	j	8	0.03000000000000001	0	j	1	0.5922930291853845
1	14	68	n/a	n/a	n/a	f	8	0.04000000000000001	1	f	1	0.5652290554717183
1	15	88	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.5603054300881922
1	16	88	n/a	n/a	n/a	j	8	0.02000000000000001	0	j	1	0.5970612769015133
1	17	68	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.6162537229247391
1	18	88	n/a	n/a	n/a	j	8	0.02000000000000001	2	j	1	0.6809197114780545
1	19	108	n/a	n/a	n/a	j	8	0.03000000000000001	2	j	1	0.5889762109145522
1	20	108	n/a	n/a	n/a	f	8	0.04000000000000001	1	f	1	0.5699405688792467
1	21	88	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.6309670093469322
1	22	88	n/a	n/a	n/a	j	8	0.02000000000000001	2	j	1	0.6038762358948588
1	23	108	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.577967475168407
1	24	88	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6199711025692523
1	25	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.6127535868436098
1	26	108	n/a	n/a	n/a	f	8	0.02000000000000001	2	f	1	0.6038169357925653
1	27	108	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.5849606194533408
1	28	88	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.589597437530756
1	29	88	n/a	n/a	n/a	j	8	0.01000000000000001	1	j	1	0.6255883690901101
1	30	88	n/a	n/a	n/a	j	8	1.040834085586084e-17	2	j	1	0.6018645912408829
1	31	108	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.586180264595896
1	32	108	n/a	n/a	n/a	f	8	0.02000000000000001	1	f	1	0.632728623226285
1	33	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.6455619805492461
1	34	108	n/a	n/a	n/a	j	8	0.02000000000000001	2	j	1	0.5870751840993762
1	35	108	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.6635558782145381
1	36	88	n/a	n/a	n/a	j	8	0.02000000000000001	2	j	1	0.6224468853324652
1	37	108	n/a	n/a	n/a	j	8	0.03000000000000001	2	j	1	0.6038996139541268
1	38	108	n/a	n/a	n/a	f	8	0.04000000000000001	1	f	1	0.5993155390024185
1	39	88	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.6052977293729782
1	40	88	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6302870530635118
1	41	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.5932455384172499
1	42	108	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6202370980754495
1	43	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.612167997751385
1	44	108	n/a	n/a	n/a	f	8	0.02000000000000001	2	f	1	0.5772401923313737
1	45	108	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.5970552903600037
1	46	88	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6001562899909914
1	47	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.6119935181923211
1	48	108	n/a	n/a	n/a	j	8	0.02000000000000001	2	j	1	0.6019315891899168
1	49	108	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.6069213571026921
1	50	88	n/a	n/a	n/a	f	8	0.02000000000000001	1	f	1	0.6118837557733059
1	51	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.5999906486831605
1	52	108	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6055694269016385
1	53	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.5787714486941695
1	54	108	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.6163996923714876
1	55	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.6125748306512833
1	56	108	n/a	n/a	n/a	f	8	0.02000000000000001	2	f	1	0.624330235645175
1	57	108	n/a	n/a	n/a	j	8	0.03000000000000001	2	j	1	0.6126110381446779
1	58	108	n/a	n/a	n/a	j	8	0.04000000000000001	1	j	1	0.5936446748673916
1	59	88	n/a	n/a	n/a	j	8	0.03000000000000001	1	j	1	0.5928592323325574
1	60	88	n/a	n/a	n/a	j	8	0.02000000000000001	1	j	1	0.62268693652004
1	61	88	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.5791338067501783
1	62	108	n/a	n/a	n/a	f	8	0.02000000000000001	1	f	1	0.5836203782819211
1	63	88	n/a	n/a	n/a	j	8	0.01000000000000001	1	j	1	0.5865178192034364
1	64	88	n/a	n/a	n/a	j	8	1.040834085586084e-17	2	j	1	0.5934433960355818
1	65	108	n/a	n/a	n/a	j	8	0.01000000000000001	1	j	1	0.6044250475242734
1	66	88	n/a	n/a	n/a	j	8	1.040834085586084e-17	2	j	1	0.5954741421155632
1	67	108	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.6013020947575569
1	68	108	n/a	n/a	n/a	f	8	0.02000000000000001	1	f	1	0.5812746002338827
1	69	88	n/a	n/a	n/a	j	8	0.01000000000000001	1	j	1	0.5621776622720063
1	70	88	n/a	n/a	n/a	j	8	1.040834085586084e-17	0	j	1	0.6030885130167007
1	71	68	n/a	n/a	n/a	j	8	0.01000000000000001	2	j	1	0.5991467614658177
2	0	110	j	1	1.176156310830265	j	10	0.1	2	f	0	0.9741992908529937
2	1	130	n/a	n/a	n/a	f	10	0.11	1	f	1	1.115055174566805
2	2	90	n/a	n/a	n/a	j	10	0.1	2	j	1	0.9833905333653092
2	3	110	n/a	n/a	n/a	j	10	0.11	1	j	1	0.9593713954091072
2	4	90	n/a	n/a	n/a	j	10	0.1	1	j	1	0.9742699945345521
2	5	90	n/a	n/a	n/a	f	10	0.09000000000000001	1	f	1	0.9642841871827841
2	6	90	n/a	n/a	n/a	j	10	0.08000000000000002	1	j	1	0.9857944715768099
2	7	90	n/a	n/a	n/a	j	10	0.07000000000000002	1	j	1	0.9647471844218671
2	8	90	n/a	n/a	n/a	j	10	0.06000000000000002	1	j	1	1.009015338029712
2	9	90	n/a	n/a	n/a	f	10	0.05000000000000002	1	f	1	0.9410581891424954
2	10	90	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	0.9595900648273528
2	11	70	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9969004252925515
2	12	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.033401965629309
2	13	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.9583470420911908
2	14	110	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	0.9967202441766858
2	15	90	n/a	n/a	n/a	j	10	0.03000000000000001	1	j	1	0.9485662188380957
2	16	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	0.9965534619987011
2	17	70	n/a	n/a	n/a	f	10	0.03000000000000001	1	f	1	0.9274844350293279
2	18	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	0.952555866446346
2	19	70	n/a	n/a	n/a	j	10	0.03000000000000001	0	j	1	0.9743920164182782
2	20	70	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.079924665857106
2	21	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.9732316718436778
2	22	110	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	0.994287796318531
2	23	90	n/a	n/a	n/a	j	10	0.03000000000000001	1	j	1	0.9571995260193944
2	24	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	1.032775322441012
2	25	70	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.8930846299044788
2	26	110	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	1.018934718333185
2	27	70	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9757670392282307
2	28	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.036863043438643
2	29	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.9449839745648205
2	30	110	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	0.9738064273260534
2	31	70	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9209642666392028
2	32	90	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	1.036503250710666
2	33	70	n/a	n/a	n/a	f	10	0.05000000000000002	2	f	1	0.9688052553683519
2	34	110	n/a	n/a	n/a	j	10	0.06000000000000002	1	j	1	1.023467475548387
2	35	90	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9738149801269174
2	36	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	0.9729728032834828
2	37	90	n/a	n/a	n/a	f	10	0.03000000000000001	1	f	1	0.9456462548114359
2	38	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	0.936193578876555
2	39	70	n/a	n/a	n/a	j	10	0.03000000000000001	0	j	1	0.9342842837795615
2	40	70	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	1.016368274576962
2	41	70	n/a	n/a	n/a	f	10	0.05000000000000002	1	f	1	1.02120409021154
2	42	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.026662557385862
2	43	90	n/a	n/a	n/a	j	10	0.03000000000000001	2	j	1	0.9540309580042958
2	44	110	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.07212441181764
2	45	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	1.041046842001379
2	46	110	n/a	n/a	n/a	j	10	0.04000000000000001	2	j	1	0.9649359188042581
2	47	110	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9781706919893622
2	48	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.061654224060476
2	49	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.9727672482840717
2	50	110	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	0.9546077093109488
2	51	90	n/a	n/a	n/a	j	10	0.03000000000000001	1	j	1	0.9611481195315719
2	52	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	1.014732102863491
2	53	70	n/a	n/a	n/a	f	10	0.03000000000000001	1	f	1	0.911324851680547
2	54	90	n/a	n/a	n/a	j	10	0.02000000000000001	0	j	1	0.93142333580181
2	55	70	n/a	n/a	n/a	j	10	0.03000000000000001	0	j	1	0.9366859411820769
2	56	70	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	1.084323713090271
2	57	70	n/a	n/a	n/a	f	10	0.05000000000000002	2	f	1	0.953005179297179
2	58	110	n/a	n/a	n/a	j	10	0.06000000000000002	1	j	1	1.005051348824054
2	59	90	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	0.9207501588389277
2	60	90	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	1.020808945409954
2	61	70	n/a	n/a	n/a	f	10	0.05000000000000002	1	f	1	1.015344206243753
2	62	90	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	0.9389065620489419
2	63	90	n/a	n/a	n/a	j	10	0.03000000000000001	0	j	1	0.9655254990793765
2	64	70	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.000577321276069
2	65	90	n/a	n/a	n/a	f	10	0.03000000000000001	1	f	1	1.036518931388855
2	66	90	n/a	n/a	n/a	j	10	0.02000000000000001	2	j	1	0.9046185147017241
2	67	110	n/a	n/a	n/a	j	10	0.03000000000000001	0	j	1	0.9757773028686643
2	68	70	n/a	n/a	n/a	j	10	0.04000000000000001	1	j	1	1.05854353075847
2	69	90	n/a	n/a	n/a	f	10	0.03000000000000001	2	f	1	0.9055231274105608
2	70	110	n/a	n/a	n/a	j	10	0.04000000000000001	0	j	1	0.9404557789675891
2	71	70	n/a	n/a	n/a	j	10	0.05000000000000002	1	j	1	1.05408860463649
3	0	81	f	0	1.882902960758656	f	1	0.1	2	f	1	0.4143907851539552
3	1	101	n/a	n/a	n/a	j	1	0.11	2	f	0	0.4576037940569222
3	2	121	n/a	n/a	n/a	f	1	0.1	1	f	1	0.4529475895687938
3	3	81	n/a	n/a	n/a	f	1	0.09000000000000001	1	f	1	0.3855743193998933
3	4	81	n/a	n/a	n/a	f	1	0.08000000000000002	1	f	1	0.4211299079470336
3	5	81	n/a	n/a	n/a	j	1	0.07000000000000002	1	f	0	0.4521356332115829
3	6	121	n/a	n/a	n/a	f	1	0.06000000000000002	2	f	1	0.456714291125536
3	7	101	n/a	n/a	n/a	f	1	0.07000000000000002	2	f	1	0.452515097334981
3	8	101	n/a	n/a	n/a	f	1	0.08000000000000002	1	f	1	0.433291575871408
3	9	81	n/a	n/a	n/a	j	1	0.07000000000000002	1	j	1	0.4202466770075262
3	10	81	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4413133505731821
3	11	81	n/a	n/a	n/a	f	1	0.05000000000000002	2	f	1	0.4335823748260736
3	12	101	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.420986789278686
3	13	81	n/a	n/a	n/a	j	1	0.05000000000000002	1	j	1	0.4252142077311873
3	14	81	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4311958276666701
3	15	81	n/a	n/a	n/a	f	1	0.03000000000000001	2	f	1	0.4552009962499142
3	16	101	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4268121761269867
3	17	101	n/a	n/a	n/a	j	1	0.05000000000000002	1	j	1	0.4408831391483545
3	18	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4199744099751115
3	19	101	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4721768125891685
3	20	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4271018346771598
3	21	101	n/a	n/a	n/a	j	1	0.05000000000000002	1	j	1	0.4000002280808985
3	22	81	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4469770877622068
3	23	81	n/a	n/a	n/a	f	1	0.03000000000000001	2	f	1	0.4198121894150972
3	24	101	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4414194067940116
3	25	81	n/a	n/a	n/a	j	1	0.03000000000000001	2	j	1	0.4128438485786319
3	26	101	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4598380993120372
3	27	81	n/a	n/a	n/a	f	1	0.03000000000000001	2	f	1	0.4329508855007589
3	28	101	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4048001212067902
3	29	101	n/a	n/a	n/a	j	1	0.05000000000000002	1	j	1	0.3930638176389039
3	30	81	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4278470785357058
3	31	81	n/a	n/a	n/a	f	1	0.03000000000000001	2	f	1	0.4688810911029577
3	32	101	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4731561206281185
3	33	101	n/a	n/a	n/a	j	1	0.05000000000000002	2	j	1	0.3857545009814203
3	34	101	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4296819628216326
3	35	81	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4533427339047194
3	36	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4665766516700387
3	37	101	n/a	n/a	n/a	j	1	0.05000000000000002	2	j	1	0.4387010070495307
3	38	101	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4512601001188159
3	39	81	n/a	n/a	n/a	f	1	0.05000000000000002	2	f	1	0.4490705551579595
3	40	101	n/a	n/a	n/a	f	1	0.06000000000000002	2	f	1	0.4726877068169415
3	41	101	n/a	n/a	n/a	j	1	0.07000000000000002	2	j	1	0.4386693611741066
3	42	101	n/a	n/a	n/a	f	1	0.08000000000000002	1	f	1	0.4354303739964962
3	43	81	n/a	n/a	n/a	f	1	0.07000000000000002	1	f	1	0.4464741768315434
3	44	81	n/a	n/a	n/a	f	1	0.06000000000000002	2	f	1	0.4433951294049621
3	45	101	n/a	n/a	n/a	j	1	0.07000000000000002	1	j	1	0.4073625733144581
3	46	81	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4042695560492575
3	47	81	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4713850985281169
3	48	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4354377863928676
3	49	101	n/a	n/a	n/a	j	1	0.05000000000000002	1	j	1	0.4683126076124609
3	50	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.3987640477716923
3	51	101	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4502160749398172
3	52	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4701454965397716
3	53	101	n/a	n/a	n/a	j	1	0.05000000000000002	2	j	1	0.4503948306664824
3	54	101	n/a	n/a	n/a	f	1	0.06000000000000002	2	f	1	0.4398562200367451
3	55	101	n/a	n/a	n/a	f	1	0.07000000000000002	1	f	1	0.4430401832796633
3	56	81	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.457287906203419
3	57	81	n/a	n/a	n/a	j	1	0.05000000000000002	2	j	1	0.4241165844723582
3	58	101	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4350660196505487
3	59	81	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4230813970789313
3	60	81	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.4541104999370873
3	61	81	n/a	n/a	n/a	j	1	0.03000000000000001	2	j	1	0.4290014361031353
3	62	101	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.4119754428975284
3	63	101	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.4339051051065326
3	64	81	n/a	n/a	n/a	f	1	0.04000000000000001	2	f	1	0.446941735688597
3	65	101	n/a	n/a	n/a	j	1	0.05000000000000002	2	j	1	0.3798766555264592
3	66	101	n/a	n/a	n/a	f	1	0.06000000000000002	1	f	1	0.4018288403749466
3	67	81	n/a	n/a	n/a	f	1	0.05000000000000002	1	f	1	0.3887112415395677
3	68	81	n/a	n/a	n/a	f	1	0.04000000000000001	1	f	1	0.3948861579410732
3	69	81	n/a	n/a	n/a	j	1	0.03000000000000001	1	j	1	0.3919040430337191
3	70	81	n/a	n/a	n/a	f	1	0.02000000000000001	1	f	1	0.3887611338868737
3	71	81	n/a	n/a	n/a	f	1	0.01000000000000001	1	f	1	0.4267468890175223
4	0	86	j	1	1.458331076428294	j	6	0.1	0	j	1	0.5478700688108802
4	1	66	n/a	n/a	n/a	f	6	0.11	0	j	0	0.584113881457597
4	2	126	n/a	n/a	n/a	j	6	0.1	1	j	1	0.5726184849627316
4	3	86	n/a	n/a	n/a	j	6	0.09000000000000001	1	j	1	0.5845158682204783
4	4	86	n/a	n/a	n/a	j	6	0.08000000000000002	1	j	1	0.5414761980064213
4	5	86	n/a	n/a	n/a	f	6	0.07000000000000002	1	f	1	0.540674505289644
4	6	86	n/a	n/a	n/a	j	6	0.06000000000000002	1	j	1	0.5004570106975734
4	7	86	n/a	n/a	n/a	j	6	0.05000000000000002	0	j	1	0.5465751579031348
4	8	66	n/a	n/a	n/a	j	6	0.06000000000000002	1	j	1	0.5393924238160253
4	9	86	n/a	n/a	n/a	f	6	0.05000000000000002	1	f	1	0.5285433428362012
4	10	86	n/a	n/a	n/a	j	6	0.04000000000000001	0	j	1	0.526514592114836
4	11	66	n/a	n/a	n/a	j	6	0.05000000000000002	0	j	1	0.5384461870416999
4	12	66	n/a	n/a	n/a	j	6	0.06000000000000002	1	j	1	0.5289416229352355
4	13	86	n/a	n/a	n/a	f	6	0.05000000000000002	0	f	1	0.5260470332577825
4	14	66	n/a	n/a	n/a	j	6	0.06000000000000002	1	j	1	0.5472645228728652
4	15	86	n/a	n/a	n/a	j	6	0.05000000000000002	1	j	1	0.5433107973076403
4	16	86	n/a	n/a	n/a	j	6	0.04000000000000001	0	j	1	0.5301495790481567
4	17	66	n/a	n/a	n/a	f	6	0.05000000000000002	0	f	1	0.4981494355015457
4	18	66	n/a	n/a	n/a	j	6	0.06000000000000002	0	j	1	0.5181871931999922
4	19	66	n/a	n/a	n/a	j	6	0.07000000000000002	1	j	1	0.5231210826896131
4	20	86	n/a	n/a	n/a	j	6	0.06000000000000002	0	j	1	0.5260937889106572
4	21	66	n/a	n/a	n/a	f	6	0.07000000000000002	1	f	1	0.517070468980819
