onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
219.78	0.001	219781	Stimulus	S  8
220.389	0.001	220390	Stimulus	S  8
220.999	0.001	221000	Stimulus	S  8
221.607	0.001	221608	Stimulus	S  8
222.213	0.001	222214	Stimulus	S  8
222.819	0.001	222820	Stimulus	S  8
223.427	0.001	223428	Stimulus	S  8
224.034	0.001	224035	Stimulus	S  8
224.642	0.001	224643	Stimulus	S  8
225.244	0.001	225245	Stimulus	S  8
225.854	0.001	225855	Stimulus	S  8
226.462	0.001	226463	Stimulus	S  8
227.065	0.001	227066	Stimulus	S  8
227.675	0.001	227676	Stimulus	S  8
228.278	0.001	228279	Stimulus	S  8
228.886	0.001	228887	Stimulus	S  8
229.489	0.001	229490	Stimulus	S  8
230.093	0.001	230094	Stimulus	S  8
230.696	0.001	230697	Stimulus	S  8
231.305	0.001	231306	Stimulus	S  8
231.912	0.001	231913	Stimulus	S  8
232.52	0.001	232521	Stimulus	S  8
233.13	0.001	233131	Stimulus	S  8
233.731	0.001	233732	Stimulus	S  8
234.348	0.001	234349	Stimulus	S 28
244.921	0.001	244922	Stimulus	S 48
245.774	0.001	245775	Stimulus	S128
249.37	0.001	249371	Stimulus	S108
251.285	0.001	251286	Stimulus	S108
251.849	0.001	251850	Stimulus	S108
252.38	0.001	252381	Stimulus	S 88
252.91	0.001	252911	Stimulus	S 88
253.41	0.001	253411	Stimulus	S128
253.998	0.001	253999	Stimulus	S 88
254.627	0.001	254628	Stimulus	S128
255.223	0.001	255224	Stimulus	S128
255.778	0.001	255779	Stimulus	S128
256.269	0.001	256270	Stimulus	S 88
256.977	0.001	256978	Stimulus	S128
257.398	0.001	257399	Stimulus	S108
257.862	0.001	257863	Stimulus	S128
258.545	0.001	258546	Stimulus	S 68
258.87	0.001	258871	Stimulus	S128
259.482	0.001	259483	Stimulus	S 68
259.981	0.001	259982	Stimulus	S 88
260.76	0.001	260761	Stimulus	S 68
261.028	0.001	261029	Stimulus	S108
261.689	0.001	261690	Stimulus	S 68
262.022	0.001	262023	Stimulus	S 88
262.522	0.001	262523	Stimulus	S 68
263.207	0.001	263208	Stimulus	S 88
263.787	0.001	263788	Stimulus	S 88
264.39	0.001	264391	Stimulus	S128
265.051	0.001	265052	Stimulus	S128
265.671	0.001	265672	Stimulus	S 88
266.338	0.001	266339	Stimulus	S 88
266.909	0.001	266910	Stimulus	S128
267.458	0.001	267459	Stimulus	S 88
268.101	0.001	268102	Stimulus	S128
268.625	0.001	268626	Stimulus	S128
269.234	0.001	269235	Stimulus	S128
269.741	0.001	269742	Stimulus	S128
270.19	0.001	270191	Stimulus	S 68
270.664	0.001	270665	Stimulus	S 68
271.156	0.001	271157	Stimulus	S128
271.64	0.001	271641	Stimulus	S 68
272.101	0.001	272102	Stimulus	S 68
272.513	0.001	272514	Stimulus	S 68
273.316	0.001	273317	Stimulus	S 68
274.552	0.001	274553	Stimulus	S108
274.949	0.001	274950	Stimulus	S128
275.301	0.001	275302	Stimulus	S 68
275.76	0.001	275761	Stimulus	S 68
276.077	0.001	276078	Stimulus	S128
276.602	0.001	276603	Stimulus	S128
277.012	0.001	277013	Stimulus	S 88
277.558	0.001	277559	Stimulus	S128
278.183	0.001	278184	Stimulus	S 88
278.859	0.001	278860	Stimulus	S 88
279.464	0.001	279465	Stimulus	S 88
280.055	0.001	280056	Stimulus	S128
280.772	0.001	280773	Stimulus	S 88
281.406	0.001	281407	Stimulus	S128
281.957	0.001	281958	Stimulus	S128
283.414	0.001	283415	Stimulus	S 88
284.098	0.001	284099	Stimulus	S108
299.278	0.001	299279	Stimulus	S 88
300.072	0.001	300073	Stimulus	S108
300.808	0.001	300809	Stimulus	S128
301.359	0.001	301360	Stimulus	S108
301.971	0.001	301972	Stimulus	S 88
302.581	0.001	302582	Stimulus	S 88
303.133	0.001	303134	Stimulus	S128
303.65	0.001	303651	Stimulus	S 88
304.231	0.001	304232	Stimulus	S128
304.712	0.001	304713	Stimulus	S 88
305.378	0.001	305379	Stimulus	S 68
379.951	0.001	379952	Stimulus	S 11
380.955	0.001	380956	Stimulus	S 11
381.962	0.001	381963	Stimulus	S 11
382.971	0.001	382972	Stimulus	S 11
383.975	0.001	383976	Stimulus	S 11
384.985	0.001	384986	Stimulus	S 11
385.991	0.001	385992	Stimulus	S 11
387.001	0.001	387002	Stimulus	S 11
388.01	0.001	388011	Stimulus	S 11
389.019	0.001	389020	Stimulus	S 11
390.029	0.001	390030	Stimulus	S 11
391.036	0.001	391037	Stimulus	S 11
392.039	0.001	392040	Stimulus	S 11
393.049	0.001	393050	Stimulus	S 11
394.053	0.001	394054	Stimulus	S 11
395.062	0.001	395063	Stimulus	S 11
396.066	0.001	396067	Stimulus	S 11
397.069	0.001	397070	Stimulus	S 11
398.079	0.001	398080	Stimulus	S 11
399.083	0.001	399084	Stimulus	S 11
400.09	0.001	400091	Stimulus	S 11
401.097	0.001	401098	Stimulus	S 11
402.103	0.001	402104	Stimulus	S 11
403.112	0.001	403113	Stimulus	S 11
404.113	0.001	404114	Stimulus	S 31
408.709	0.001	408710	Stimulus	S 91
409.618	0.001	409619	Stimulus	S 71
410.478	0.001	410479	Stimulus	S 91
411.375	0.001	411376	Stimulus	S131
412.252	0.001	412253	Stimulus	S 91
413.105	0.001	413106	Stimulus	S131
414.021	0.001	414022	Stimulus	S 71
414.921	0.001	414922	Stimulus	S 91
415.773	0.001	415774	Stimulus	S 91
416.552	0.001	416553	Stimulus	S131
417.397	0.001	417398	Stimulus	S 71
418.272	0.001	418273	Stimulus	S 71
419.091	0.001	419092	Stimulus	S 71
419.951	0.001	419952	Stimulus	S131
420.601	0.001	420602	Stimulus	S 91
421.396	0.001	421397	Stimulus	S131
422.152	0.001	422153	Stimulus	S 71
422.882	0.001	422883	Stimulus	S 71
423.932	0.001	423933	Stimulus	S 71
424.672	0.001	424673	Stimulus	S 91
425.459	0.001	425460	Stimulus	S 71
426.222	0.001	426223	Stimulus	S 71
426.971	0.001	426972	Stimulus	S 71
427.731	0.001	427732	Stimulus	S 71
428.548	0.001	428549	Stimulus	S 71
429.274	0.001	429275	Stimulus	S 91
429.9	0.001	429901	Stimulus	S 71
430.741	0.001	430742	Stimulus	S131
431.489	0.001	431490	Stimulus	S 91
432.24	0.001	432241	Stimulus	S 71
432.98	0.001	432981	Stimulus	S 71
433.733	0.001	433734	Stimulus	S131
434.418	0.001	434419	Stimulus	S 71
435.132	0.001	435133	Stimulus	S131
435.89	0.001	435891	Stimulus	S 71
436.799	0.001	436800	Stimulus	S 91
437.626	0.001	437627	Stimulus	S 91
438.403	0.001	438404	Stimulus	S 91
439.206	0.001	439207	Stimulus	S 91
439.971	0.001	439972	Stimulus	S 91
440.737	0.001	440738	Stimulus	S 71
441.482	0.001	441483	Stimulus	S 71
442.196	0.001	442197	Stimulus	S 71
443.057	0.001	443058	Stimulus	S 71
443.799	0.001	443800	Stimulus	S 91
444.579	0.001	444580	Stimulus	S131
445.408	0.001	445409	Stimulus	S131
446.06	0.001	446061	Stimulus	S 91
446.833	0.001	446834	Stimulus	S 71
447.546	0.001	447547	Stimulus	S 91
448.325	0.001	448326	Stimulus	S 71
448.782	0.001	448783	Stimulus	S131
449.631	0.001	449632	Stimulus	S 71
450.276	0.001	450277	Stimulus	S 91
451.003	0.001	451004	Stimulus	S131
451.815	0.001	451816	Stimulus	S 71
452.588	0.001	452589	Stimulus	S 91
453.377	0.001	453378	Stimulus	S131
454.115	0.001	454116	Stimulus	S 91
454.791	0.001	454792	Stimulus	S 71
455.61	0.001	455611	Stimulus	S131
456.309	0.001	456310	Stimulus	S 91
457.104	0.001	457105	Stimulus	S 71
457.811	0.001	457812	Stimulus	S131
458.589	0.001	458590	Stimulus	S 71
459.264	0.001	459265	Stimulus	S 91
460.082	0.001	460083	Stimulus	S131
460.88	0.001	460881	Stimulus	S 91
461.643	0.001	461644	Stimulus	S 91
462.502	0.001	462503	Stimulus	S131
463.257	0.001	463258	Stimulus	S 91
463.971	0.001	463972	Stimulus	S 71
576.104	0.001	576105	Stimulus	S  7
576.704	0.001	576705	Stimulus	S  7
577.312	0.001	577313	Stimulus	S  7
577.922	0.001	577923	Stimulus	S  7
578.531	0.001	578532	Stimulus	S  7
579.14	0.001	579141	Stimulus	S  7
579.744	0.001	579745	Stimulus	S  7
580.354	0.001	580355	Stimulus	S  7
580.963	0.001	580964	Stimulus	S  7
581.573	0.001	581574	Stimulus	S  7
582.178	0.001	582179	Stimulus	S  7
582.787	0.001	582788	Stimulus	S  7
583.394	0.001	583395	Stimulus	S  7
583.999	0.001	584000	Stimulus	S  7
584.606	0.001	584607	Stimulus	S  7
585.21	0.001	585211	Stimulus	S  7
585.82	0.001	585821	Stimulus	S  7
